% Model,RG58-RLGC.mph,,,,,
% Version,COMSOL 6.3.0.290,,,,,
% Date,"Sep 3 2026, 20:13",,,,,
% Table,浼犺緭绾垮弬鏁?(tlp1) 1 - ,,,,,
% freq (Hz),单位长度串联电阻(Ohm/m),单位长度串联电感(H/m),单位长度并联电导(S/m),单位长度并联电容(F/m),特性阻抗（Ohm）,传播常数 (1/m)
26320000,0.61482095,2.41E-07,5.29E-14,1.05E-10,47.82089390313335-0.3686653501300749i,0.006428371578794901+0.8338469427896199i
26340000,0.615050886,2.41E-07,5.29E-14,1.05E-10,47.82075415729868-0.3685242704879614i,0.006430794502270929+0.834478126504321i
26360000,0.615280734,2.41E-07,5.29E-14,1.05E-10,47.820614573207195-0.36838335221252505i,0.00643321650517004+0.8351093093403693i
26380000,0.615510495,2.41E-07,5.29E-14,1.05E-10,47.820475150543324-0.3682425950057645i,0.006435637588698412+0.8357404912986733i
26400000,0.615740168,2.41E-07,5.29E-14,1.05E-10,47.82033588899279-0.3681019985794166i,0.006438057754216792+0.8363716723801531i
26420000,0.615969755,2.41E-07,5.29E-14,1.05E-10,47.82019678823498-0.3679615626154555i,0.006440477002549746+0.8370028525856055i
26440000,0.616199255,2.41E-07,5.29E-14,1.05E-10,47.82005784797558-0.3678212868280063i,0.006442895335068109+0.8376340319162661i
26460000,0.616428668,2.41E-07,5.29E-14,1.05E-10,47.819919067890915-0.367681170919991i,0.006445312752931155+0.838265210372836i
26480000,0.616657995,2.41E-07,5.29E-14,1.05E-10,47.81978044767659-0.3675412146031384i,0.006447729257436972+0.8388963879563469i
26500000,0.616887235,2.41E-07,5.29E-14,1.05E-10,47.81964198702042-0.36740141756753925i,0.006450144849488438+0.8395275646676704i
26520000,0.617116388,2.41E-07,5.29E-14,1.05E-10,47.81950368562823-0.3672617795261803i,0.006452559530374334+0.8401587405079853i
26540000,0.617345456,2.41E-07,5.29E-14,1.05E-10,47.819365543171735-0.3671223001900713i,0.006454973301333339+0.8407899154778381i
26560000,0.617574437,2.41E-07,5.29E-14,1.05E-10,47.81922755936652-0.3669829792668809i,0.00645738616353024+0.8414210895785594i
26580000,0.617803332,2.41E-07,5.29E-14,1.05E-10,47.81908973389424-0.36684381645500025i,0.006459798117950713+0.8420522628108313i
26600000,0.618032141,2.41E-07,5.29E-14,1.05E-10,47.81895206644629-0.36670481146869843i,0.0064622091658444545+0.8426834351755211i
26620000,0.618260864,2.41E-07,5.29E-14,1.05E-10,47.81881455673674-0.36656596401849234i,0.006464619308379757+0.8433146066738643i
26640000,0.618489501,2.41E-07,5.29E-14,1.05E-10,47.81867720444723-0.3664272738249863i,0.006467028546887638+0.843945777306516i
26660000,0.618718053,2.41E-07,5.29E-14,1.05E-10,47.81854000927957-0.36628874057898797i,0.006469436882157981+0.8445769470744617i
26680000,0.618946519,2.41E-07,5.29E-14,1.05E-10,47.81840297093276-0.36615036400240775i,0.006471844315514089+0.8452081159786304i
26700000,0.619174899,2.41E-07,5.29E-14,1.05E-10,47.81826608910713-0.36601214380798525i,0.006474250848102256+0.8458392840199505i
26720000,0.619403195,2.41E-07,5.29E-14,1.05E-10,47.81812936350515-0.3658740797167467i,0.006476656481200299+0.8464704511993815i
26740000,0.619631405,2.41E-07,5.29E-14,1.05E-10,47.81799279382399-0.36573617142651116i,0.006479061215660087+0.8471016175177654i
26760000,0.61985953,2.41E-07,5.29E-14,1.05E-10,47.817856379772856-0.3655984186591443i,0.006481465052743787+0.8477327829761442i
26780000,0.62008757,2.41E-07,5.29E-14,1.05E-10,47.8177201210446-0.3654608211412043i,0.006483867993782151+0.8483639475752622i
26800000,0.620315525,2.41E-07,5.29E-14,1.05E-10,47.81758401734584-0.3653233785685938i,0.006486270039547009+0.8489951113160751i
26820000,0.620543395,2.41E-07,5.29E-14,1.05E-10,47.817448068381154-0.36518609066823265i,0.006488671191345286+0.8496262741994978i
26840000,0.620771181,2.41E-07,5.29E-14,1.05E-10,47.817312273853716-0.3650489571587691i,0.0064910714503223525+0.8502574362264048i
26860000,0.620998882,2.41E-07,5.29E-14,1.05E-10,47.8171766334691-0.3649119777661414i,0.0064934708177384155+0.8508885973976997i
26880000,0.621226499,2.41E-07,5.29E-14,1.05E-10,47.81704114694689-0.364775152190129i,0.006495869294373229+0.8515197577145098i
26900000,0.621454031,2.41E-07,5.29E-14,1.05E-10,47.81690581397629-0.3646384801614931i,0.006498266881542827+0.8521509171774126i
26920000,0.621681479,2.41E-07,5.29E-14,1.05E-10,47.81677063427376-0.36450196139937086i,0.006500663580341704+0.8527820757874601i
26940000,0.621908842,2.41E-07,5.29E-14,1.05E-10,47.81663560754052-0.3643655956323199i,0.006503059392017578+0.8534132335454147i
26960000,0.622136122,2.41E-07,5.29E-14,1.05E-10,47.816500733504185-0.36422938256887955i,0.006505454317446094+0.854044390452476i
26980000,0.622363318,2.41E-07,5.29E-14,1.05E-10,47.816366011853276-0.3640933219375127i,0.006507848357843839+0.8546755465091658i
27000000,0.62259043,2.41E-07,5.29E-14,1.05E-10,47.81623144231443-0.3639574134592156i,0.006510241514279189+0.8553067017166368i
27020000,0.622817458,2.41E-07,5.29E-14,1.05E-10,47.81609702459435-0.3638216568657355i,0.006512633787998352+0.8559378560756931i
27040000,0.623044403,2.41E-07,5.29E-14,1.05E-10,47.8159627584002-0.3636860518697723i,0.0065150251798920256+0.8565690095871196i
27060000,0.623271264,2.41E-07,5.29E-14,1.05E-10,47.815828643443076-0.36355059820279223i,0.006517415691172151+0.857200162251764i
27080000,0.623498041,2.41E-07,5.29E-14,1.05E-10,47.81569467945985-0.36341529558870284i,0.0065198053229007565+0.8578313140709101i
27100000,0.623724736,2.41E-07,5.29E-14,1.05E-10,47.815560866145184-0.3632801437621517i,0.006522194076318204+0.8584624650450882i
27120000,0.623951347,2.41E-07,5.29E-14,1.05E-10,47.8154272032156-0.36314514243680257i,0.006524581952273642+0.8590936151751883i
27140000,0.624177875,2.41E-07,5.29E-14,1.05E-10,47.81529369038305-0.36301029134573065i,0.006526968951950089+0.8597247644620064i
27160000,0.62440432,2.41E-07,5.29E-14,1.05E-10,47.815160327377924-0.36287559021931365i,0.006529355076467942+0.8603559129066632i
27180000,0.624630682,2.41E-07,5.29E-14,1.05E-10,47.81502711390772-0.36274103879409536i,0.006531740327044259+0.8609870605098415i
27200000,0.624856961,2.41E-07,5.29E-14,1.05E-10,47.814894049701-0.3626066367823888i,0.006534124704445553+0.861618207272597i
27220000,0.625083157,2.41E-07,5.29E-14,1.05E-10,47.814761134472874-0.3624723839250903i,0.006536508209938527+0.8622493531957252i
27240000,0.625309271,2.41E-07,5.29E-14,1.05E-10,47.81462836792967-0.3623382799604794i,0.006538890844728914+0.8628804982798483i
27260000,0.625535303,2.41E-07,5.29E-14,1.05E-10,47.81449574980934-0.3622043246032007i,0.0065412726095817764+0.8635116425261475i
27280000,0.625761252,2.41E-07,5.29E-14,1.05E-10,47.81436327982544-0.36207051759593434i,0.006543653505753646+0.8641427859353379i
27300000,0.625987118,2.41E-07,5.29E-14,1.05E-10,47.8142309576997-0.36193685866805075i,0.0065460335342468106+0.8647739285082818i
27320000,0.626212903,2.41E-07,5.29E-14,1.05E-10,47.81409878315679-0.3618033475648363i,0.006548412696337193+0.8654050702458703i
27340000,0.626438605,2.41E-07,5.29E-14,1.05E-10,47.81396675591955-0.3616699840038247i,0.006550790992784619+0.866036211148954i
27360000,0.626664226,2.41E-07,5.29E-14,1.05E-10,47.81383487571484-0.36153676772859983i,0.006553168424805967+0.8666673512184225i
27380000,0.626889764,2.41E-07,5.29E-14,1.05E-10,47.81370314225849-0.36140369847324016i,0.006555544993432369+0.8672984904549853i
27400000,0.627115221,2.41E-07,5.29E-14,1.05E-10,47.813571555291034-0.3612707759818403i,0.006557920699862448+0.8679296288597531i
27420000,0.627340596,2.41E-07,5.29E-14,1.05E-10,47.813440114525505-0.36113799997763263i,0.006560295544902419+0.8685607664333431i
27440000,0.62756589,2.41E-07,5.29E-14,1.05E-10,47.813308819693155-0.36100537020456536i,0.006562669529720363+0.869191903176679i
27460000,0.627791102,2.41E-07,5.29E-14,1.05E-10,47.81317767051636-0.36087288640213494i,0.006565042655389815+0.8698230390905117i
27480000,0.628016232,2.41E-07,5.29E-14,1.05E-10,47.81304666673926-0.36074054831460667i,0.006567414923057306+0.8704541741759703i
27500000,0.628241282,2.41E-07,5.29E-14,1.05E-10,47.81291580807645-0.3606083556675388i,0.006569786333514941+0.8710853084336262i
27520000,0.62846625,2.41E-07,5.29E-14,1.05E-10,47.8127850942581-0.3604763082088737i,0.00657215688794863+0.8717164418643502i
27540000,0.628691137,2.41E-07,5.29E-14,1.05E-10,47.81265452501233-0.36034440568746706i,0.006574526587547241+0.8723475744689169i
27560000,0.628915943,2.41E-07,5.29E-14,1.05E-10,47.8125241000863-0.3602126478301904i,0.0065768954330852275+0.872978706248473i
27580000,0.629140668,2.41E-07,5.29E-14,1.05E-10,47.81239381920302-0.360081034383297i,0.006579263425676513+0.8736098372036848i
27600000,0.629365312,2.41E-07,5.29E-14,1.05E-10,47.81226368208921-0.35994956509270015i,0.006581630566415477+0.8742409673352867i
27620000,0.629589876,2.41E-07,5.29E-14,1.05E-10,47.81213368847944-0.359818239708537i,0.006583996856460224+0.8748720966441309i
27640000,0.629814359,2.41E-07,5.29E-14,1.05E-10,47.81200383811005-0.3596870579571316i,0.0065863622965196605+0.8755032251311i
27660000,0.630038761,2.41E-07,5.29E-14,1.05E-10,47.81187413071827-0.3595560195943898i,0.006588726887830157+0.8761343527970649i
27680000,0.630263083,2.41E-07,5.29E-14,1.05E-10,47.81174456602977-0.3594251243648083i,0.006591090631406012+0.876765479642682i
27700000,0.630487325,2.41E-07,5.29E-14,1.05E-10,47.811615143793645-0.3592943720189457i,0.006593453528359222+0.8773966056690216i
27720000,0.630711487,2.41E-07,5.29E-14,1.05E-10,47.8114858637392-0.35916376228916697i,0.006595815579454411+0.8780277308767739i
27740000,0.630935568,2.41E-07,5.29E-14,1.05E-10,47.81135672559993-0.35903329493086683i,0.006598176785865263+0.8786588552666921i
27760000,0.631159569,2.41E-07,5.29E-14,1.05E-10,47.81122772912194-0.3589029696928599i,0.006600537148631503+0.8792899788397498i
27780000,0.631383491,2.41E-07,5.29E-14,1.05E-10,47.81109887403392-0.3587727863276783i,0.006602896668847922+0.8799211015965823i
27800000,0.631607332,2.41E-07,5.29E-14,1.05E-10,47.81097016008878-0.3586427445704056i,0.006605255347274838+0.8805522235382562i
27820000,0.631831094,2.41E-07,5.29E-14,1.05E-10,47.81084158700634-0.35851284417805573i,0.006607613185062805+0.8811833446652267i
27840000,0.632054777,2.41E-07,5.29E-14,1.05E-10,47.81071315455449-0.35838308490246845i,0.0066099701832539265+0.8818144649788006i
27860000,0.632278379,2.41E-07,5.29E-14,1.05E-10,47.81058486244526-0.3582534664968801i,0.006612326342903069+0.8824455844792618i
27880000,0.632501903,2.41E-07,5.29E-14,1.05E-10,47.810456710435936-0.35812398870367523i,0.00661468166485155+0.8830767031677094i
27900000,0.632725347,2.41E-07,5.29E-14,1.05E-10,47.81032869826581-0.35799465127890745i,0.00661703615017956+0.8837078210448801i
27920000,0.632948711,2.41E-07,5.29E-14,1.05E-10,47.81020082568847-0.3578654539746446i,0.006619389799880817+0.8843389381117849i
27940000,0.633171997,2.41E-07,5.29E-14,1.05E-10,47.81007309243184-0.35773639654958944i,0.006621742615058589+0.8849700543689317i
27960000,0.633395203,2.41E-07,5.29E-14,1.05E-10,47.809945498245966-0.3576074787468895i,0.006624094596515294+0.8856011698172329i
27980000,0.633618331,2.41E-07,5.29E-14,1.05E-10,47.80981804288049-0.35747870032480744i,0.0066264457453198535+0.88623228445757i
28000000,0.633841379,2.41E-07,5.29E-14,1.05E-10,47.80969072606919-0.3573500610468643i,0.006628796062625988+0.8868633982905278i
28020000,0.634064349,2.41E-07,5.29E-14,1.05E-10,47.80956354757593-0.3572215606532207i,0.0066311455491411715+0.8874945113172258i
28040000,0.63428724,2.41E-07,5.29E-14,1.05E-10,47.80943650712639-0.357093198906747i,0.0066334942059810475+0.8881256235380709i
28060000,0.634510052,2.41E-07,5.29E-14,1.05E-10,47.8093096044847-0.35696497556568224i,0.006635842034162546+0.888756734954164i
28080000,0.634732786,2.41E-07,5.29E-14,1.05E-10,47.8091828393988-0.35683689039130384i,0.006638189034746285+0.8893878455662898i
28100000,0.634955442,2.41E-07,5.29E-14,1.05E-10,47.80905621160171-0.3567089431284842i,0.006640535208474923+0.8900189553749531i
28120000,0.635178019,2.41E-07,5.29E-14,1.05E-10,47.8089297208583-0.35658113354396054i,0.00664288055648483+0.8906500643812267i
28140000,0.635400518,2.41E-07,5.29E-14,1.05E-10,47.80880336691599-0.35645346139462253i,0.006645225079716445+0.8912811725858458i
28160000,0.635622939,2.41E-07,5.29E-14,1.05E-10,47.808677149523575-0.35632592644729777i,0.006647568779282803+0.8919122799895703i
28180000,0.635845282,2.41E-07,5.29E-14,1.05E-10,47.80855106842821-0.356198528448344i,0.0066499116559023365+0.8925433865931028i
28200000,0.636067547,2.41E-07,5.29E-14,1.05E-10,47.808425123391594-0.35607126716570264i,0.0066522537106832955+0.8931744923974091i
28220000,0.636289734,2.41E-07,5.29E-14,1.05E-10,47.80829931415245-0.3559441423566983i,0.006654594944523155+0.8938055974030128i
28240000,0.636511843,2.41E-07,5.29E-14,1.05E-10,47.808173640480675-0.35581715379653706i,0.00665693535864106+0.894436701611007i
28260000,0.636733874,2.41E-07,5.29E-14,1.05E-10,47.80804810211686-0.3556903012267894i,0.006659274953614536+0.8950678050219261i
28280000,0.636955828,2.41E-07,5.29E-14,1.05E-10,47.80792269882654-0.35556358442084424i,0.006661613730603476+0.8956989076367503i
28300000,0.637177705,2.41E-07,5.29E-14,1.05E-10,47.80779743035235-0.35543700314306886i,0.0066639516905867+0.8963300094560271i
28320000,0.637399504,2.41E-07,5.29E-14,1.05E-10,47.80767229644613-0.35531055715959925i,0.006666288834563718+0.8969611104804632i
28340000,0.637621226,2.41E-07,5.29E-14,1.05E-10,47.807547296886206-0.3551842462261608i,0.006668625163326105+0.8975922107112403i
28360000,0.63784287,2.41E-07,5.29E-14,1.05E-10,47.80742243141179-0.35505807011214585i,0.006670960677909342+0.8982233101488006i
28380000,0.638064438,2.41E-07,5.29E-14,1.05E-10,47.8072976997886-0.35493202858311745i,0.006673295379264646+0.8988544087940668i
28400000,0.638285928,2.41E-07,5.29E-14,1.05E-10,47.80717310177073-0.3548061214129653i,0.006675629268487533+0.8994855066477369i
28420000,0.638507341,2.41E-07,5.29E-14,1.05E-10,47.8070486371129-0.35468034835307066i,0.006677962346237676+0.9001166037104991i
28440000,0.638728678,2.41E-07,5.29E-14,1.05E-10,47.806924305583834-0.3545547091795251i,0.006680294613627179+0.9007476999832977i
28460000,0.638949937,2.41E-07,5.29E-14,1.05E-10,47.806800106931334-0.35442920366457664i,0.006682626071683882+0.9013787954666778i
28480000,0.639171121,2.41E-07,5.29E-14,1.05E-10,47.806676040939884-0.35430383156553397i,0.006684956721141507+0.9020098901618426i
28500000,0.639392227,2.41E-07,5.29E-14,1.05E-10,47.80655210733686-0.3541785926541692i,0.006687286562994157+0.9026409840689241i
28520000,0.639613257,2.41E-07,5.29E-14,1.05E-10,47.806428305903566-0.3540534867027375i,0.006689615598232904+0.9032720771890522i
28540000,0.63983421,2.41E-07,5.29E-14,1.05E-10,47.80630463639833-0.3539285134901352i,0.006691943827962318+0.9039031695229107i
28560000,0.640055088,2.41E-07,5.29E-14,1.05E-10,47.806181098588894-0.3538036727688998i,0.006694271252776542+0.904534261071351i
28580000,0.640275888,2.41E-07,5.29E-14,1.05E-10,47.806057692234525-0.353678964316951i,0.0066965978737371255+0.9051653518350432i
28600000,0.640496613,2.41E-07,5.29E-14,1.05E-10,47.805934417100744-0.35355438790814975i,0.006698923691817048+0.905796441814777i
28620000,0.640717262,2.41E-07,5.29E-14,1.05E-10,47.80581127294543-0.3534299433211876i,0.00670124870806883+0.9064275310111751i
28640000,0.640937835,2.41E-07,5.29E-14,1.05E-10,47.80568825953957-0.35330563031381107i,0.00670357292313589+0.9070586194251028i
28660000,0.641158331,2.41E-07,5.29E-14,1.05E-10,47.80556537665053-0.35318144866653745i,0.0067058963380810825+0.9076897070573323i
28680000,0.641378752,2.41E-07,5.29E-14,1.05E-10,47.80544262404552-0.3530573981527282i,0.006708218953819732+0.9083207939086305i
28700000,0.641599098,2.41E-07,5.29E-14,1.05E-10,47.805320001480005-0.3529334785536187i,0.006710540771404899+0.9089518799795333i
28720000,0.641819367,2.41E-07,5.29E-14,1.05E-10,47.80519750873694-0.3528096896303181i,0.006712861791495019+0.9095829652710737i
28740000,0.642039562,2.41E-07,5.29E-14,1.05E-10,47.805075145576566-0.3526860311642195i,0.006715182015122147+0.9102140497838523i
28760000,0.64225968,2.41E-07,5.29E-14,1.05E-10,47.80495291176685-0.35256250293225555i,0.006717501443221701+0.9108451335185925i
28780000,0.642479724,2.41E-07,5.29E-14,1.05E-10,47.804830807074175-0.35243910471811i,0.006719820076846051+0.9114762164759854i
28800000,0.642699692,2.41E-07,5.29E-14,1.05E-10,47.80470883127348-0.3523158362796834i,0.0067221379165440884+0.9121072986568611i
28820000,0.642919584,2.41E-07,5.29E-14,1.05E-10,47.80458698413602-0.3521926974075624i,0.00672445496347612+0.9127383800619909i
28840000,0.643139402,2.41E-07,5.29E-14,1.05E-10,47.804465265428334-0.3520696878776802i,0.006726771218511196+0.9133694606920187i
28860000,0.643359145,2.41E-07,5.29E-14,1.05E-10,47.804343674922805-0.3519468074735737i,0.006729086682651936+0.914000540547697i
28880000,0.643578812,2.41E-07,5.29E-14,1.05E-10,47.80422221239263-0.3518240559627442i,0.006731401356582766+0.9146316196297931i
28900000,0.643798405,2.41E-07,5.29E-14,1.05E-10,47.80410087760929-0.35170143312815566i,0.006733715241271655+0.9152626979390035i
28920000,0.644017923,2.41E-07,5.29E-14,1.05E-10,47.80397967034739-0.3515789387585387i,0.006736028337785725+0.9158937754760981i
28940000,0.644237367,2.41E-07,5.29E-14,1.05E-10,47.80385859038145-0.3514565726208065i,0.006738340646762482+0.916524852241814i
28960000,0.644456735,2.41E-07,5.29E-14,1.05E-10,47.803737637486115-0.3513343345031817i,0.006740652169236055+0.9171559282368978i
28980000,0.64467603,2.41E-07,5.29E-14,1.05E-10,47.803616811428206-0.3512122241858419i,0.006742962906074775+0.9177870034619203i
29000000,0.64489525,2.41E-07,5.29E-14,1.05E-10,47.803496111986824-0.3510902414585678i,0.00674527285831983+0.9184180779176739i
29020000,0.645114395,2.41E-07,5.29E-14,1.05E-10,47.80337553895278-0.35096838608913533i,0.006747582026578263+0.9190491516051741i
29040000,0.645333466,2.41E-07,5.29E-14,1.05E-10,47.80325509207166-0.350846657865496i,0.00674989041183294+0.91968022452455i
29060000,0.645552463,2.41E-07,5.29E-14,1.05E-10,47.80313477115286-0.3507250565763601i,0.006752198015070088+0.9203112966771468i
29080000,0.645771386,2.41E-07,5.29E-14,1.05E-10,47.80301457595107-0.3506035820075009i,0.0067545048372082035+0.92094236806325i
29100000,0.645990235,2.41E-07,5.29E-14,1.05E-10,47.80289450625898-0.3504822339322061i,0.006756810878913635+0.9215734386838543i
29120000,0.64620901,2.41E-07,5.29E-14,1.05E-10,47.80277456184138-0.3503610121386688i,0.006759116141128333+0.9222045085394124i
29140000,0.646427711,2.41E-07,5.29E-14,1.05E-10,47.80265474249339-0.3502399164183681i,0.006761420624846421+0.9228355776309469i
29160000,0.646646339,2.41E-07,5.29E-14,1.05E-10,47.8025350479799-0.3501189465605877i,0.006763724331008635+0.9234666459588943i
29180000,0.646864892,2.41E-07,5.29E-14,1.05E-10,47.802415478084285-0.3499981023352685i,0.0067660272601704876+0.9240977135240186i
29200000,0.647083372,2.41E-07,5.29E-14,1.05E-10,47.802296032593915-0.34987738354007236i,0.006768329413411693+0.9247287803271693i
29220000,0.647301779,2.41E-07,5.29E-14,1.05E-10,47.80217671128609-0.34975678996922444i,0.006770630791734593+0.9253598463689715i
29240000,0.647520112,2.41E-07,5.29E-14,1.05E-10,47.80205751394089-0.3496363213942793i,0.006772931395691593+0.9259909116501125i
29260000,0.647738372,2.41E-07,5.29E-14,1.05E-10,47.80193844034128-0.34951597761236697i,0.0067752312263186535+0.926621976171307i
29280000,0.647956558,2.41E-07,5.29E-14,1.05E-10,47.80181949027254-0.34939575841157366i,0.006777530284465563+0.9272530399333052i
29300000,0.648174672,2.41E-07,5.29E-14,1.05E-10,47.80170066351533-0.34927566358165096i,0.006779828571003237+0.9278841029367618i
29320000,0.648392712,2.41E-07,5.29E-14,1.05E-10,47.801581959866276-0.34915569291911225i,0.006782126086922829+0.9285151651826324i
